"freq","unit","direct","na_item","geo","TIME_PERIOD","values"
"A","EUR_HAB","BAL","B5N","CZ01",2008-01-01,12400
"A","EUR_HAB","BAL","B5N","CZ01",2009-01-01,11400
"A","EUR_HAB","BAL","B5N","CZ01",2010-01-01,12600
"A","EUR_HAB","BAL","B5N","CZ01",2011-01-01,13100
"A","EUR_HAB","BAL","B5N","CZ01",2012-01-01,12500
"A","EUR_HAB","BAL","B5N","CZ01",2013-01-01,12400
"A","EUR_HAB","BAL","B5N","CZ01",2014-01-01,12000
"A","EUR_HAB","BAL","B5N","CZ01",2015-01-01,12300
"A","EUR_HAB","BAL","B5N","CZ01",2016-01-01,13000
"A","EUR_HAB","BAL","B5N","CZ01",2017-01-01,15400
"A","EUR_HAB","BAL","B5N","CZ01",2018-01-01,17000
"A","EUR_HAB","BAL","B5N","CZ01",2019-01-01,17200
"A","EUR_HAB","BAL","B5N","CZ01",2020-01-01,17200
"A","EUR_HAB","BAL","B5N","CZ01",2021-01-01,20000
"A","EUR_HAB","BAL","B5N","CZ01",2022-01-01,21400
"A","EUR_HAB","BAL","B5N","CZ01",2023-01-01,22500
"A","EUR_HAB","BAL","B5N","CZ02",2000-01-01,4200
"A","EUR_HAB","BAL","B5N","CZ02",2001-01-01,4600
"A","EUR_HAB","BAL","B5N","CZ02",2002-01-01,5600
"A","EUR_HAB","BAL","B5N","CZ02",2003-01-01,5800
"A","EUR_HAB","BAL","B5N","CZ02",2004-01-01,6100
"A","EUR_HAB","BAL","B5N","CZ02",2005-01-01,6800
"A","EUR_HAB","BAL","B5N","CZ02",2006-01-01,7800
"A","EUR_HAB","BAL","B5N","CZ02",2007-01-01,8600
"A","EUR_HAB","BAL","B5N","CZ02",2008-01-01,11500
"A","EUR_HAB","BAL","B5N","CZ02",2009-01-01,9000
"A","EUR_HAB","BAL","B5N","CZ02",2010-01-01,10000
"A","EUR_HAB","BAL","B5N","CZ02",2011-01-01,10400
"A","EUR_HAB","BAL","B5N","CZ02",2012-01-01,10800
"A","EUR_HAB","BAL","B5N","CZ02",2013-01-01,10100
"A","EUR_HAB","BAL","B5N","CZ02",2014-01-01,9800
"A","EUR_HAB","BAL","B5N","CZ02",2015-01-01,10000
"A","EUR_HAB","BAL","B5N","CZ02",2016-01-01,11000
"A","EUR_HAB","BAL","B5N","CZ02",2017-01-01,11900
"A","EUR_HAB","BAL","B5N","CZ02",2018-01-01,13500
"A","EUR_HAB","BAL","B5N","CZ02",2019-01-01,14400
"A","EUR_HAB","BAL","B5N","CZ02",2020-01-01,13500
"A","EUR_HAB","BAL","B5N","CZ02",2021-01-01,15300
"A","EUR_HAB","BAL","B5N","CZ02",2022-01-01,17800
"A","EUR_HAB","BAL","B5N","CZ02",2023-01-01,19200
"A","EUR_HAB","BAL","B5N","CZ03",2000-01-01,3900
"A","EUR_HAB","BAL","B5N","CZ03",2001-01-01,4400
"A","EUR_HAB","BAL","B5N","CZ03",2002-01-01,5000
"A","EUR_HAB","BAL","B5N","CZ03",2003-01-01,5100
"A","EUR_HAB","BAL","B5N","CZ03",2004-01-01,5500
"A","EUR_HAB","BAL","B5N","CZ03",2005-01-01,6200
"A","EUR_HAB","BAL","B5N","CZ03",2006-01-01,6900
"A","EUR_HAB","BAL","B5N","CZ03",2007-01-01,7400
"A","EUR_HAB","BAL","B5N","CZ03",2008-01-01,8700
"A","EUR_HAB","BAL","B5N","CZ03",2009-01-01,8000
"A","EUR_HAB","BAL","B5N","CZ03",2010-01-01,8400
"A","EUR_HAB","BAL","B5N","CZ03",2011-01-01,8800
"A","EUR_HAB","BAL","B5N","CZ03",2012-01-01,8800
"A","EUR_HAB","BAL","B5N","CZ03",2013-01-01,8600
"A","EUR_HAB","BAL","B5N","CZ03",2014-01-01,8500
"A","EUR_HAB","BAL","B5N","CZ03",2015-01-01,8900
"A","EUR_HAB","BAL","B5N","CZ03",2016-01-01,9300
"A","EUR_HAB","BAL","B5N","CZ03",2017-01-01,10400
"A","EUR_HAB","BAL","B5N","CZ03",2018-01-01,11400
"A","EUR_HAB","BAL","B5N","CZ03",2019-01-01,12200
"A","EUR_HAB","BAL","B5N","CZ03",2020-01-01,12200
"A","EUR_HAB","BAL","B5N","CZ03",2021-01-01,13600
"A","EUR_HAB","BAL","B5N","CZ03",2022-01-01,15200
"A","EUR_HAB","BAL","B5N","CZ03",2023-01-01,16600
"A","EUR_HAB","BAL","B5N","CZ04",2000-01-01,3600
"A","EUR_HAB","BAL","B5N","CZ04",2001-01-01,4100
"A","EUR_HAB","BAL","B5N","CZ04",2002-01-01,4500
"A","EUR_HAB","BAL","B5N","CZ04",2003-01-01,4700
"A","EUR_HAB","BAL","B5N","CZ04",2004-01-01,4900
"A","EUR_HAB","BAL","B5N","CZ04",2005-01-01,5500
"A","EUR_HAB","BAL","B5N","CZ04",2006-01-01,6100
"A","EUR_HAB","BAL","B5N","CZ04",2007-01-01,6500
"A","EUR_HAB","BAL","B5N","CZ04",2008-01-01,7500
"A","EUR_HAB","BAL","B5N","CZ04",2009-01-01,7200
"A","EUR_HAB","BAL","B5N","CZ04",2010-01-01,7600
"A","EUR_HAB","BAL","B5N","CZ04",2011-01-01,8000
"A","EUR_HAB","BAL","B5N","CZ04",2012-01-01,7600
"A","EUR_HAB","BAL","B5N","CZ04",2013-01-01,7500
"A","EUR_HAB","BAL","B5N","CZ04",2014-01-01,7200
"A","EUR_HAB","BAL","B5N","CZ04",2015-01-01,7600
"A","EUR_HAB","BAL","B5N","CZ04",2016-01-01,8300
"A","EUR_HAB","BAL","B5N","CZ04",2017-01-01,9200
"A","EUR_HAB","BAL","B5N","CZ04",2018-01-01,10300
"A","EUR_HAB","BAL","B5N","CZ04",2019-01-01,11100
"A","EUR_HAB","BAL","B5N","CZ04",2020-01-01,11300
"A","EUR_HAB","BAL","B5N","CZ04",2021-01-01,12200
"A","EUR_HAB","BAL","B5N","CZ04",2022-01-01,13900
"A","EUR_HAB","BAL","B5N","CZ04",2023-01-01,15300
"A","EUR_HAB","BAL","B5N","CZ05",2000-01-01,3700
"A","EUR_HAB","BAL","B5N","CZ05",2001-01-01,4200
"A","EUR_HAB","BAL","B5N","CZ05",2002-01-01,4800
"A","EUR_HAB","BAL","B5N","CZ05",2003-01-01,4800
"A","EUR_HAB","BAL","B5N","CZ05",2004-01-01,5100
"A","EUR_HAB","BAL","B5N","CZ05",2005-01-01,5900
"A","EUR_HAB","BAL","B5N","CZ05",2006-01-01,6500
"A","EUR_HAB","BAL","B5N","CZ05",2007-01-01,7000
"A","EUR_HAB","BAL","B5N","CZ05",2008-01-01,8100
"A","EUR_HAB","BAL","B5N","CZ05",2009-01-01,7500
"A","EUR_HAB","BAL","B5N","CZ05",2010-01-01,8000
"A","EUR_HAB","BAL","B5N","CZ05",2011-01-01,8300
"A","EUR_HAB","BAL","B5N","CZ05",2012-01-01,8300
"A","EUR_HAB","BAL","B5N","CZ05",2013-01-01,8200
"A","EUR_HAB","BAL","B5N","CZ05",2014-01-01,8100
"A","EUR_HAB","BAL","B5N","CZ05",2015-01-01,8500
"A","EUR_HAB","BAL","B5N","CZ05",2016-01-01,9000
"A","EUR_HAB","BAL","B5N","CZ05",2017-01-01,10000
"A","EUR_HAB","BAL","B5N","CZ05",2018-01-01,11200
"A","EUR_HAB","BAL","B5N","CZ05",2019-01-01,12000
"A","EUR_HAB","BAL","B5N","CZ05",2020-01-01,11800
"A","EUR_HAB","BAL","B5N","CZ05",2021-01-01,12900
"A","EUR_HAB","BAL","B5N","CZ05",2022-01-01,14700
"A","EUR_HAB","BAL","B5N","CZ05",2023-01-01,16100
"A","EUR_HAB","BAL","B5N","CZ06",2000-01-01,3500
"A","EUR_HAB","BAL","B5N","CZ06",2001-01-01,4100
"A","EUR_HAB","BAL","B5N","CZ06",2002-01-01,4700
"A","EUR_HAB","BAL","B5N","CZ06",2003-01-01,4800
"A","EUR_HAB","BAL","B5N","CZ06",2004-01-01,5200
"A","EUR_HAB","BAL","B5N","CZ06",2005-01-01,5900
"A","EUR_HAB","BAL","B5N","CZ06",2006-01-01,6500
"A","EUR_HAB","BAL","B5N","CZ06",2007-01-01,7200
"A","EUR_HAB","BAL","B5N","CZ06",2008-01-01,8300
"A","EUR_HAB","BAL","B5N","CZ06",2009-01-01,7700
"A","EUR_HAB","BAL","B5N","CZ06",2010-01-01,8400
"A","EUR_HAB","BAL","B5N","CZ06",2011-01-01,8700
"A","EUR_HAB","BAL","B5N","CZ06",2012-01-01,8700
"A","EUR_HAB","BAL","B5N","CZ06",2013-01-01,8700
"A","EUR_HAB","BAL","B5N","CZ06",2014-01-01,8600
"A","EUR_HAB","BAL","B5N","CZ06",2015-01-01,9000
"A","EUR_HAB","BAL","B5N","CZ06",2016-01-01,9400
"A","EUR_HAB","BAL","B5N","CZ06",2017-01-01,10500
"A","EUR_HAB","BAL","B5N","CZ06",2018-01-01,11600
"A","EUR_HAB","BAL","B5N","CZ06",2019-01-01,12600
"A","EUR_HAB","BAL","B5N","CZ06",2020-01-01,12500
"A","EUR_HAB","BAL","B5N","CZ06",2021-01-01,13800
"A","EUR_HAB","BAL","B5N","CZ06",2022-01-01,15700
"A","EUR_HAB","BAL","B5N","CZ06",2023-01-01,17200
"A","EUR_HAB","BAL","B5N","CZ07",2000-01-01,3500
"A","EUR_HAB","BAL","B5N","CZ07",2001-01-01,3900
"A","EUR_HAB","BAL","B5N","CZ07",2002-01-01,4600
"A","EUR_HAB","BAL","B5N","CZ07",2003-01-01,4700
"A","EUR_HAB","BAL","B5N","CZ07",2004-01-01,4900
"A","EUR_HAB","BAL","B5N","CZ07",2005-01-01,5500
"A","EUR_HAB","BAL","B5N","CZ07",2006-01-01,6400
"A","EUR_HAB","BAL","B5N","CZ07",2007-01-01,6900
"A","EUR_HAB","BAL","B5N","CZ07",2008-01-01,7900
"A","EUR_HAB","BAL","B5N","CZ07",2009-01-01,7200
"A","EUR_HAB","BAL","B5N","CZ07",2010-01-01,7600
"A","EUR_HAB","BAL","B5N","CZ07",2011-01-01,8100
"A","EUR_HAB","BAL","B5N","CZ07",2012-01-01,8100
"A","EUR_HAB","BAL","B5N","CZ07",2013-01-01,7800
"A","EUR_HAB","BAL","B5N","CZ07",2014-01-01,7700
"A","EUR_HAB","BAL","B5N","CZ07",2015-01-01,8200
"A","EUR_HAB","BAL","B5N","CZ07",2016-01-01,8500
"A","EUR_HAB","BAL","B5N","CZ07",2017-01-01,9400
"A","EUR_HAB","BAL","B5N","CZ07",2018-01-01,10600
"A","EUR_HAB","BAL","B5N","CZ07",2019-01-01,11200
"A","EUR_HAB","BAL","B5N","CZ07",2020-01-01,11200
"A","EUR_HAB","BAL","B5N","CZ07",2021-01-01,12400
"A","EUR_HAB","BAL","B5N","CZ07",2022-01-01,14400
"A","EUR_HAB","BAL","B5N","CZ07",2023-01-01,15800
"A","EUR_HAB","BAL","B5N","CZ08",2000-01-01,3400
"A","EUR_HAB","BAL","B5N","CZ08",2001-01-01,3900
"A","EUR_HAB","BAL","B5N","CZ08",2002-01-01,4500
"A","EUR_HAB","BAL","B5N","CZ08",2003-01-01,4400
"A","EUR_HAB","BAL","B5N","CZ08",2004-01-01,4800
"A","EUR_HAB","BAL","B5N","CZ08",2005-01-01,5600
"A","EUR_HAB","BAL","B5N","CZ08",2006-01-01,6100
"A","EUR_HAB","BAL","B5N","CZ08",2007-01-01,6600
"A","EUR_HAB","BAL","B5N","CZ08",2008-01-01,7900
"A","EUR_HAB","BAL","B5N","CZ08",2009-01-01,7300
"A","EUR_HAB","BAL","B5N","CZ08",2010-01-01,7700
"A","EUR_HAB","BAL","B5N","CZ08",2011-01-01,8200
"A","EUR_HAB","BAL","B5N","CZ08",2012-01-01,8000
"A","EUR_HAB","BAL","B5N","CZ08",2013-01-01,7700
"A","EUR_HAB","BAL","B5N","CZ08",2014-01-01,7700
"A","EUR_HAB","BAL","B5N","CZ08",2015-01-01,8000
"A","EUR_HAB","BAL","B5N","CZ08",2016-01-01,8500
"A","EUR_HAB","BAL","B5N","CZ08",2017-01-01,9400
"A","EUR_HAB","BAL","B5N","CZ08",2018-01-01,10500
"A","EUR_HAB","BAL","B5N","CZ08",2019-01-01,11100
"A","EUR_HAB","BAL","B5N","CZ08",2020-01-01,11000
"A","EUR_HAB","BAL","B5N","CZ08",2021-01-01,12100
"A","EUR_HAB","BAL","B5N","CZ08",2022-01-01,13900
"A","EUR_HAB","BAL","B5N","CZ08",2023-01-01,15200
"A","EUR_HAB","BAL","B5N","DE",2000-01-01,18800
"A","EUR_HAB","BAL","B5N","DE",2001-01-01,19300
"A","EUR_HAB","BAL","B5N","DE",2002-01-01,19100
"A","EUR_HAB","BAL","B5N","DE",2003-01-01,19500
"A","EUR_HAB","BAL","B5N","DE",2004-01-01,19700
"A","EUR_HAB","BAL","B5N","DE",2005-01-01,20000
"A","EUR_HAB","BAL","B5N","DE",2006-01-01,20800
"A","EUR_HAB","BAL","B5N","DE",2007-01-01,21400
"A","EUR_HAB","BAL","B5N","DE",2008-01-01,22300
"A","EUR_HAB","BAL","B5N","DE",2009-01-01,21900
"A","EUR_HAB","BAL","B5N","DE",2010-01-01,22400
"A","EUR_HAB","BAL","B5N","DE",2011-01-01,23500
"A","EUR_HAB","BAL","B5N","DE",2012-01-01,24100
"A","EUR_HAB","BAL","B5N","DE",2013-01-01,24500
"A","EUR_HAB","BAL","B5N","DE",2014-01-01,25100
"A","EUR_HAB","BAL","B5N","DE",2015-01-01,25700
"A","EUR_HAB","BAL","B5N","DE",2016-01-01,26400
"A","EUR_HAB","BAL","B5N","DE",2017-01-01,27400
"A","EUR_HAB","BAL","B5N","DE",2018-01-01,28500
"A","EUR_HAB","BAL","B5N","DE",2019-01-01,29800
"A","EUR_HAB","BAL","B5N","DE",2020-01-01,29200
"A","EUR_HAB","BAL","B5N","DE",2021-01-01,30300
"A","EUR_HAB","BAL","B5N","DE",2022-01-01,32600
"A","EUR_HAB","BAL","B5N","DE1",2000-01-01,21600
"A","EUR_HAB","BAL","B5N","DE1",2001-01-01,22300
"A","EUR_HAB","BAL","B5N","DE1",2002-01-01,22100
"A","EUR_HAB","BAL","B5N","DE1",2003-01-01,22500
"A","EUR_HAB","BAL","B5N","DE1",2004-01-01,22700
"A","EUR_HAB","BAL","B5N","DE1",2005-01-01,23200
"A","EUR_HAB","BAL","B5N","DE1",2006-01-01,24300
"A","EUR_HAB","BAL","B5N","DE1",2007-01-01,25000
"A","EUR_HAB","BAL","B5N","DE1",2008-01-01,26000
"A","EUR_HAB","BAL","B5N","DE1",2009-01-01,25000
"A","EUR_HAB","BAL","B5N","DE1",2010-01-01,25800
"A","EUR_HAB","BAL","B5N","DE1",2011-01-01,27000
"A","EUR_HAB","BAL","B5N","DE1",2012-01-01,27900
"A","EUR_HAB","BAL","B5N","DE1",2013-01-01,28400
"A","EUR_HAB","BAL","B5N","DE1",2014-01-01,29100
"A","EUR_HAB","BAL","B5N","DE1",2015-01-01,29500
"A","EUR_HAB","BAL","B5N","DE1",2016-01-01,30300
"A","EUR_HAB","BAL","B5N","DE1",2017-01-01,31600
"A","EUR_HAB","BAL","B5N","DE1",2018-01-01,32500
"A","EUR_HAB","BAL","B5N","DE1",2019-01-01,33600
"A","EUR_HAB","BAL","B5N","DE1",2020-01-01,32500
"A","EUR_HAB","BAL","B5N","DE1",2021-01-01,33800
"A","EUR_HAB","BAL","B5N","DE1",2022-01-01,36100
"A","EUR_HAB","BAL","B5N","DE11",2000-01-01,22900
"A","EUR_HAB","BAL","B5N","DE11",2001-01-01,23600
"A","EUR_HAB","BAL","B5N","DE11",2002-01-01,23400
"A","EUR_HAB","BAL","B5N","DE11",2003-01-01,23800
"A","EUR_HAB","BAL","B5N","DE11",2004-01-01,23900
"A","EUR_HAB","BAL","B5N","DE11",2005-01-01,24500
"A","EUR_HAB","BAL","B5N","DE11",2006-01-01,25700
"A","EUR_HAB","BAL","B5N","DE11",2007-01-01,26500
"A","EUR_HAB","BAL","B5N","DE11",2008-01-01,27400
"A","EUR_HAB","BAL","B5N","DE11",2009-01-01,26400
"A","EUR_HAB","BAL","B5N","DE11",2010-01-01,27100
"A","EUR_HAB","BAL","B5N","DE11",2011-01-01,28400
"A","EUR_HAB","BAL","B5N","DE11",2012-01-01,29300
"A","EUR_HAB","BAL","B5N","DE11",2013-01-01,29800
"A","EUR_HAB","BAL","B5N","DE11",2014-01-01,30500
"A","EUR_HAB","BAL","B5N","DE11",2015-01-01,30900
"A","EUR_HAB","BAL","B5N","DE11",2016-01-01,31900
"A","EUR_HAB","BAL","B5N","DE11",2017-01-01,33300
"A","EUR_HAB","BAL","B5N","DE11",2018-01-01,34000
"A","EUR_HAB","BAL","B5N","DE11",2019-01-01,35200
"A","EUR_HAB","BAL","B5N","DE11",2020-01-01,33700
"A","EUR_HAB","BAL","B5N","DE11",2021-01-01,35000
"A","EUR_HAB","BAL","B5N","DE11",2022-01-01,37500
"A","EUR_HAB","BAL","B5N","DE12",2000-01-01,21500
"A","EUR_HAB","BAL","B5N","DE12",2001-01-01,22200
"A","EUR_HAB","BAL","B5N","DE12",2002-01-01,21900
"A","EUR_HAB","BAL","B5N","DE12",2003-01-01,22300
"A","EUR_HAB","BAL","B5N","DE12",2004-01-01,22300
"A","EUR_HAB","BAL","B5N","DE12",2005-01-01,22900
"A","EUR_HAB","BAL","B5N","DE12",2006-01-01,24000
"A","EUR_HAB","BAL","B5N","DE12",2007-01-01,24700
"A","EUR_HAB","BAL","B5N","DE12",2008-01-01,25600
"A","EUR_HAB","BAL","B5N","DE12",2009-01-01,24600
"A","EUR_HAB","BAL","B5N","DE12",2010-01-01,25200
"A","EUR_HAB","BAL","B5N","DE12",2011-01-01,26400
"A","EUR_HAB","BAL","B5N","DE12",2012-01-01,27200
"A","EUR_HAB","BAL","B5N","DE12",2013-01-01,27600
"A","EUR_HAB","BAL","B5N","DE12",2014-01-01,28100
"A","EUR_HAB","BAL","B5N","DE12",2015-01-01,28500
"A","EUR_HAB","BAL","B5N","DE12",2016-01-01,29200
"A","EUR_HAB","BAL","B5N","DE12",2017-01-01,30200
"A","EUR_HAB","BAL","B5N","DE12",2018-01-01,31500
"A","EUR_HAB","BAL","B5N","DE12",2019-01-01,32600
"A","EUR_HAB","BAL","B5N","DE12",2020-01-01,31800
"A","EUR_HAB","BAL","B5N","DE12",2021-01-01,33000
"A","EUR_HAB","BAL","B5N","DE12",2022-01-01,35200
"A","EUR_HAB","BAL","B5N","DE13",2000-01-01,20000
"A","EUR_HAB","BAL","B5N","DE13",2001-01-01,20700
"A","EUR_HAB","BAL","B5N","DE13",2002-01-01,20500
"A","EUR_HAB","BAL","B5N","DE13",2003-01-01,21100
"A","EUR_HAB","BAL","B5N","DE13",2004-01-01,21300
"A","EUR_HAB","BAL","B5N","DE13",2005-01-01,21700
"A","EUR_HAB","BAL","B5N","DE13",2006-01-01,22600
"A","EUR_HAB","BAL","B5N","DE13",2007-01-01,23200
"A","EUR_HAB","BAL","B5N","DE13",2008-01-01,24200
"A","EUR_HAB","BAL","B5N","DE13",2009-01-01,23500
"A","EUR_HAB","BAL","B5N","DE13",2010-01-01,24400
"A","EUR_HAB","BAL","B5N","DE13",2011-01-01,25700
"A","EUR_HAB","BAL","B5N","DE13",2012-01-01,26500
"A","EUR_HAB","BAL","B5N","DE13",2013-01-01,27000
"A","EUR_HAB","BAL","B5N","DE13",2014-01-01,27800
"A","EUR_HAB","BAL","B5N","DE13",2015-01-01,28500
"A","EUR_HAB","BAL","B5N","DE13",2016-01-01,29300
"A","EUR_HAB","BAL","B5N","DE13",2017-01-01,30300
"A","EUR_HAB","BAL","B5N","DE13",2018-01-01,31300
"A","EUR_HAB","BAL","B5N","DE13",2019-01-01,32200
"A","EUR_HAB","BAL","B5N","DE13",2020-01-01,31500
"A","EUR_HAB","BAL","B5N","DE13",2021-01-01,32600
"A","EUR_HAB","BAL","B5N","DE13",2022-01-01,34700
"A","EUR_HAB","BAL","B5N","DE14",2000-01-01,20900
"A","EUR_HAB","BAL","B5N","DE14",2001-01-01,21700
"A","EUR_HAB","BAL","B5N","DE14",2002-01-01,21500
"A","EUR_HAB","BAL","B5N","DE14",2003-01-01,21900
"A","EUR_HAB","BAL","B5N","DE14",2004-01-01,22000
"A","EUR_HAB","BAL","B5N","DE14",2005-01-01,22600
"A","EUR_HAB","BAL","B5N","DE14",2006-01-01,23700
"A","EUR_HAB","BAL","B5N","DE14",2007-01-01,24500
"A","EUR_HAB","BAL","B5N","DE14",2008-01-01,25400
"A","EUR_HAB","BAL","B5N","DE14",2009-01-01,24500
"A","EUR_HAB","BAL","B5N","DE14",2010-01-01,25300
"A","EUR_HAB","BAL","B5N","DE14",2011-01-01,26600
"A","EUR_HAB","BAL","B5N","DE14",2012-01-01,27500
"A","EUR_HAB","BAL","B5N","DE14",2013-01-01,28000
"A","EUR_HAB","BAL","B5N","DE14",2014-01-01,29000
"A","EUR_HAB","BAL","B5N","DE14",2015-01-01,29200
"A","EUR_HAB","BAL","B5N","DE14",2016-01-01,29800
"A","EUR_HAB","BAL","B5N","DE14",2017-01-01,31200
"A","EUR_HAB","BAL","B5N","DE14",2018-01-01,32300
"A","EUR_HAB","BAL","B5N","DE14",2019-01-01,33400
"A","EUR_HAB","BAL","B5N","DE14",2020-01-01,32500
"A","EUR_HAB","BAL","B5N","DE14",2021-01-01,33600
"A","EUR_HAB","BAL","B5N","DE14",2022-01-01,35800
"A","EUR_HAB","BAL","B5N","DE2",2000-01-01,21700
"A","EUR_HAB","BAL","B5N","DE2",2001-01-01,22400
"A","EUR_HAB","BAL","B5N","DE2",2002-01-01,22000
"A","EUR_HAB","BAL","B5N","DE2",2003-01-01,22300
"A","EUR_HAB","BAL","B5N","DE2",2004-01-01,22600
"A","EUR_HAB","BAL","B5N","DE2",2005-01-01,23100
"A","EUR_HAB","BAL","B5N","DE2",2006-01-01,24100
"A","EUR_HAB","BAL","B5N","DE2",2007-01-01,25100
"A","EUR_HAB","BAL","B5N","DE2",2008-01-01,25900
"A","EUR_HAB","BAL","B5N","DE2",2009-01-01,25300
"A","EUR_HAB","BAL","B5N","DE2",2010-01-01,26000
"A","EUR_HAB","BAL","B5N","DE2",2011-01-01,27300
"A","EUR_HAB","BAL","B5N","DE2",2012-01-01,28100
"A","EUR_HAB","BAL","B5N","DE2",2013-01-01,28600
"A","EUR_HAB","BAL","B5N","DE2",2014-01-01,29500
"A","EUR_HAB","BAL","B5N","DE2",2015-01-01,30100
"A","EUR_HAB","BAL","B5N","DE2",2016-01-01,31300
"A","EUR_HAB","BAL","B5N","DE2",2017-01-01,32300
"A","EUR_HAB","BAL","B5N","DE2",2018-01-01,33500
"A","EUR_HAB","BAL","B5N","DE2",2019-01-01,35100
"A","EUR_HAB","BAL","B5N","DE2",2020-01-01,34200
"A","EUR_HAB","BAL","B5N","DE2",2021-01-01,35600
"A","EUR_HAB","BAL","B5N","DE2",2022-01-01,38400
"A","EUR_HAB","BAL","B5N","DE21",2000-01-01,26200
"A","EUR_HAB","BAL","B5N","DE21",2001-01-01,27000
"A","EUR_HAB","BAL","B5N","DE21",2002-01-01,26400
"A","EUR_HAB","BAL","B5N","DE21",2003-01-01,26600
"A","EUR_HAB","BAL","B5N","DE21",2004-01-01,26900
"A","EUR_HAB","BAL","B5N","DE21",2005-01-01,27600
"A","EUR_HAB","BAL","B5N","DE21",2006-01-01,28700
"A","EUR_HAB","BAL","B5N","DE21",2007-01-01,29800
"A","EUR_HAB","BAL","B5N","DE21",2008-01-01,30600
"A","EUR_HAB","BAL","B5N","DE21",2009-01-01,29600
"A","EUR_HAB","BAL","B5N","DE21",2010-01-01,30300
"A","EUR_HAB","BAL","B5N","DE21",2011-01-01,31600
"A","EUR_HAB","BAL","B5N","DE21",2012-01-01,32700
"A","EUR_HAB","BAL","B5N","DE21",2013-01-01,33200
"A","EUR_HAB","BAL","B5N","DE21",2014-01-01,34800
"A","EUR_HAB","BAL","B5N","DE21",2015-01-01,35000
"A","EUR_HAB","BAL","B5N","DE21",2016-01-01,37100
"A","EUR_HAB","BAL","B5N","DE21",2017-01-01,37900
"A","EUR_HAB","BAL","B5N","DE21",2018-01-01,39500
"A","EUR_HAB","BAL","B5N","DE21",2019-01-01,41700
"A","EUR_HAB","BAL","B5N","DE21",2020-01-01,40500
"A","EUR_HAB","BAL","B5N","DE21",2021-01-01,42300
"A","EUR_HAB","BAL","B5N","DE21",2022-01-01,45600
"A","EUR_HAB","BAL","B5N","DE22",2000-01-01,18100
"A","EUR_HAB","BAL","B5N","DE22",2001-01-01,18600
"A","EUR_HAB","BAL","B5N","DE22",2002-01-01,18500
"A","EUR_HAB","BAL","B5N","DE22",2003-01-01,19000
"A","EUR_HAB","BAL","B5N","DE22",2004-01-01,19500
"A","EUR_HAB","BAL","B5N","DE22",2005-01-01,19900
"A","EUR_HAB","BAL","B5N","DE22",2006-01-01,20800
"A","EUR_HAB","BAL","B5N","DE22",2007-01-01,21700
"A","EUR_HAB","BAL","B5N","DE22",2008-01-01,22500
"A","EUR_HAB","BAL","B5N","DE22",2009-01-01,22000
"A","EUR_HAB","BAL","B5N","DE22",2010-01-01,22700
"A","EUR_HAB","BAL","B5N","DE22",2011-01-01,23900
"A","EUR_HAB","BAL","B5N","DE22",2012-01-01,24900
"A","EUR_HAB","BAL","B5N","DE22",2013-01-01,25500
"A","EUR_HAB","BAL","B5N","DE22",2014-01-01,25900
"A","EUR_HAB","BAL","B5N","DE22",2015-01-01,26700
"A","EUR_HAB","BAL","B5N","DE22",2016-01-01,27700
"A","EUR_HAB","BAL","B5N","DE22",2017-01-01,28700
"A","EUR_HAB","BAL","B5N","DE22",2018-01-01,29900
"A","EUR_HAB","BAL","B5N","DE22",2019-01-01,31300
"A","EUR_HAB","BAL","B5N","DE22",2020-01-01,30100
"A","EUR_HAB","BAL","B5N","DE22",2021-01-01,31100
"A","EUR_HAB","BAL","B5N","DE22",2022-01-01,33700
"A","EUR_HAB","BAL","B5N","DE23",2000-01-01,18400
"A","EUR_HAB","BAL","B5N","DE23",2001-01-01,19100
"A","EUR_HAB","BAL","B5N","DE23",2002-01-01,18900
"A","EUR_HAB","BAL","B5N","DE23",2003-01-01,19200
"A","EUR_HAB","BAL","B5N","DE23",2004-01-01,19500
"A","EUR_HAB","BAL","B5N","DE23",2005-01-01,19800
"A","EUR_HAB","BAL","B5N","DE23",2006-01-01,20600
"A","EUR_HAB","BAL","B5N","DE23",2007-01-01,21500
"A","EUR_HAB","BAL","B5N","DE23",2008-01-01,22400
"A","EUR_HAB","BAL","B5N","DE23",2009-01-01,22000
"A","EUR_HAB","BAL","B5N","DE23",2010-01-01,22700
"A","EUR_HAB","BAL","B5N","DE23",2011-01-01,23900
"A","EUR_HAB","BAL","B5N","DE23",2012-01-01,24700
"A","EUR_HAB","BAL","B5N","DE23",2013-01-01,25300
"A","EUR_HAB","BAL","B5N","DE23",2014-01-01,25800
"A","EUR_HAB","BAL","B5N","DE23",2015-01-01,26800
"A","EUR_HAB","BAL","B5N","DE23",2016-01-01,27700
"A","EUR_HAB","BAL","B5N","DE23",2017-01-01,28600
"A","EUR_HAB","BAL","B5N","DE23",2018-01-01,29700
"A","EUR_HAB","BAL","B5N","DE23",2019-01-01,31100
"A","EUR_HAB","BAL","B5N","DE23",2020-01-01,30500
"A","EUR_HAB","BAL","B5N","DE23",2021-01-01,31600
"A","EUR_HAB","BAL","B5N","DE23",2022-01-01,34000
"A","EUR_HAB","BAL","B5N","DE24",2000-01-01,18600
"A","EUR_HAB","BAL","B5N","DE24",2001-01-01,19100
"A","EUR_HAB","BAL","B5N","DE24",2002-01-01,18800
"A","EUR_HAB","BAL","B5N","DE24",2003-01-01,19000
